1401595203000.0,58.69487380981445
1401595233000.0,58.4656982421875
1401595263000.0,58.0900993347168
1401595293000.0,58.2608642578125
1401595323000.0,58.002567291259766
1401595353000.0,58.31047058105469
1401595383000.0,58.11859893798828
1401595413000.0,58.84217834472656
1401595443000.0,58.30348205566406
1401595473000.0,58.282005310058594
1401595503000.0,57.93641662597656
1401595533000.0,1.600000404174173e-17
1401595563000.0,58.01118850708008
1401595593000.0,58.01546096801758
1401595624000.0,58.246803283691406
1401595654000.0,57.75189208984375
1401595684000.0,58.30292510986328
1401595714000.0,58.184608459472656
1401595744000.0,58.397438049316406
1401595774000.0,58.150203704833984
1401595804000.0,58.21501541137695
1401595834000.0,58.16639709472656
1401595864000.0,58.7867546081543
1401595894000.0,58.23122787475586
1401595924000.0,61.45034408569336
1401595954000.0,58.21159744262695
1401595984000.0,57.92790222167969
1401596014000.0,59.03886795043945
1401596044000.0,58.338809967041016
1401596074000.0,58.541500091552734
1401596104000.0,58.59712600708008
1401596134000.0,58.48969650268555
1401596165000.0,58.25983810424805
1401596195000.0,57.91508865356445
1401596225000.0,59.16348648071289
1401596255000.0,58.56474304199219
1401596285000.0,58.2458381652832
1401596315000.0,58.1907958984375
1401596345000.0,58.23724365234375
1401596375000.0,1.600000404174173e-17
1401596405000.0,57.785465240478516
1401596435000.0,58.51783752441406
1401596466000.0,60.80683898925781
1401596496000.0,58.41583251953125
1401596526000.0,58.12942123413086
1401596556000.0,57.90257263183594
1401596586000.0,1.600000404174173e-17
1401596616000.0,58.31275939941406
1401596646000.0,61.21796417236328
1401596676000.0,57.933589935302734
1401596706000.0,57.91705322265625
1401596736000.0,57.904842376708984
1401596766000.0,57.727073669433594
1401596797000.0,60.020729064941406
1401596827000.0,58.362369537353516
1401596857000.0,58.102413177490234
1401596887000.0,58.762306213378906
1401596917000.0,58.31501007080078
1401596947000.0,59.34046936035156
1401596977000.0,59.03034973144531
1401597008000.0,1.600000404174173e-17
1401597038000.0,58.26658630371094
1401597068000.0,1.600000404174173e-17
1401597098000.0,58.361515045166016
1401597128000.0,58.50893783569336
1401597158000.0,1.600000404174173e-17
1401597188000.0,1.600000404174173e-17
1401597218000.0,59.12500762939453
1401597248000.0,58.39118957519531
1401597278000.0,58.868927001953125
1401597308000.0,57.949790954589844
1401597338000.0,58.02035140991211
1401597368000.0,58.75072479248047
1401597398000.0,58.1523551940918
1401597429000.0,58.084327697753906
1401597459000.0,58.09657287597656
1401597489000.0,59.08305358886719
1401597519000.0,57.996341705322266
1401597549000.0,58.12321853637695
1401597579000.0,1.600000404174173e-17
1401597609000.0,57.7648811340332
1401597639000.0,57.91461181640625
1401597669000.0,58.30030059814453
1401597699000.0,58.89503860473633
1401597729000.0,58.102176666259766
1401597759000.0,58.606807708740234
1401597789000.0,58.02043533325195
1401597819000.0,57.86882400512695
1401597850000.0,57.97825622558594
1401597880000.0,57.721527099609375
1401597910000.0,57.941978454589844
1401597940000.0,57.96628189086914
1401597970000.0,58.04045867919922
1401598000000.0,58.10258865356445
1401598030000.0,57.92728805541992
1401598060000.0,57.92515563964844
1401598090000.0,58.24644088745117
1401598120000.0,58.13312911987305
1401598150000.0,57.983089447021484
1401598180000.0,58.388916015625
1401598210000.0,58.13813781738281
1401598240000.0,61.45845413208008
1401598271000.0,58.47439193725586
1401598301000.0,58.05723190307617
1401598331000.0,57.80680465698242
1401598361000.0,58.01511764526367
1401598391000.0,58.16648864746094
1401598421000.0,1.600000404174173e-17
1401598451000.0,58.36219024658203
1401598481000.0,58.070804595947266
1401598511000.0,58.454105377197266
1401598541000.0,58.04434585571289
1401598571000.0,58.00999069213867
1401598601000.0,58.36460876464844
1401598631000.0,58.9375114440918
1401598661000.0,59.34343338012695
1401598692000.0,58.112030029296875
1401598722000.0,57.627647399902344
1401598752000.0,60.488311767578125
1401598782000.0,58.35315704345703
1401598812000.0,58.12883377075195
1401598842000.0,58.45518493652344
1401598872000.0,58.05632781982422
1401598902000.0,58.29846954345703
1401598932000.0,58.471893310546875
1401598962000.0,58.11756896972656
1401598992000.0,58.094825744628906
1401599022000.0,57.88956069946289
1401599052000.0,1.600000404174173e-17
1401599082000.0,58.240623474121094
1401599112000.0,58.54160690307617
1401599142000.0,57.9265251159668
1401599172000.0,58.23658752441406
1401599202000.0,58.57102966308594
1401599232000.0,57.95993423461914
1401599262000.0,58.15074157714844
1401599292000.0,57.86073684692383
1401599323000.0,58.57020568847656
1401599353000.0,58.44804382324219
1401599383000.0,58.24372100830078
1401599413000.0,58.2270622253418
1401599443000.0,58.929534912109375
1401599474000.0,58.40856170654297
1401599504000.0,58.13541793823242
1401599534000.0,58.591182708740234
1401599564000.0,58.29786682128906
1401599594000.0,58.30089569091797
1401599624000.0,58.06593322753906
1401599654000.0,58.727813720703125
1401599684000.0,58.251163482666016
1401599714000.0,58.220619201660156
1401599744000.0,57.958072662353516
1401599774000.0,58.30107498168945
1401599804000.0,57.86586380004883
1401599834000.0,57.994850158691406
1401599865000.0,58.152183532714844
1401599895000.0,57.8525390625
1401599925000.0,57.83740997314453
1401599955000.0,58.030460357666016
1401599985000.0,58.553714752197266
1401600015000.0,58.1478271484375
1401600045000.0,57.71739196777344
1401600075000.0,57.935359954833984
1401600105000.0,57.99738693237305
1401600135000.0,58.00453567504883
1401600165000.0,58.177120208740234
1401600195000.0,58.12786102294922
1401600225000.0,58.21033477783203
1401600255000.0,58.10917282104492
1401600285000.0,58.262123107910156
1401600315000.0,58.47917556762695
1401600346000.0,58.04998016357422
1401600376000.0,58.34663772583008
1401600406000.0,58.099266052246094
1401600436000.0,60.84395980834961
1401600466000.0,58.20863342285156
1401600496000.0,58.20964050292969
1401600526000.0,58.66511917114258
1401600556000.0,59.042667388916016
1401600586000.0,58.393226623535156
1401600616000.0,58.726036071777344
1401600646000.0,61.51373291015625
1401600676000.0,58.98008346557617
1401600706000.0,58.107479095458984
1401600736000.0,58.74996566772461
1401600766000.0,58.26464080810547
1401600796000.0,59.92936325073242
1401600826000.0,1.600000404174173e-17
1401600856000.0,58.0067253112793
1401600886000.0,58.16608810424805
1401600916000.0,58.061344146728516
1401600946000.0,58.056365966796875
1401600976000.0,58.15675354003906
1401601007000.0,58.27581787109375
1401601037000.0,58.175682067871094
1401601067000.0,58.5651741027832
1401601097000.0,58.325889587402344
1401601127000.0,57.79711151123047
1401601157000.0,58.19056701660156
1401601187000.0,57.91044998168945
1401601217000.0,58.300689697265625
1401601247000.0,57.87775802612305
1401601277000.0,58.12205505371094
1401601307000.0,58.29704284667969
1401601337000.0,58.13844299316406
1401601367000.0,58.283714294433594
1401601397000.0,58.25010299682617
1401601427000.0,57.85483932495117
1401601457000.0,58.63905334472656
1401601487000.0,58.063934326171875
1401601517000.0,57.65929412841797
1401601547000.0,58.0245246887207
1401601577000.0,58.23723602294922
1401601608000.0,1.600000404174173e-17
1401601638000.0,57.955814361572266
1401601668000.0,57.62864303588867
1401601698000.0,58.24739074707031
1401601728000.0,58.21405029296875
1401601758000.0,58.15375518798828
1401601788000.0,58.11109161376953
1401601818000.0,58.281585693359375
1401601848000.0,57.972190856933594
1401601878000.0,59.782188415527344
1401601908000.0,58.22174835205078
1401601938000.0,58.0657844543457
1401601968000.0,57.954132080078125
1401601998000.0,57.9394645690918
1401602028000.0,57.76231002807617
1401602058000.0,59.654075622558594
1401602088000.0,59.364810943603516
1401602118000.0,58.10988998413086
1401602149000.0,58.7607307434082
1401602179000.0,61.430484771728516
1401602209000.0,58.32144546508789
1401602239000.0,58.394287109375
1401602269000.0,58.52410125732422
1401602299000.0,58.282039642333984
1401602329000.0,58.21675109863281
1401602359000.0,58.458534240722656
